Order_No,Time from Pickup to Arrival
Order_No_1121,1417.8182817612528
Order_No_10915,1704.6066544195169
Order_No_7190,1472.4806081009638
Order_No_26054,800.3978822308779
Order_No_19459,1462.8971386877793
Order_No_11439,1831.9829315154684
Order_No_24422,1409.7675594150064
Order_No_10627,2855.4574296732158
Order_No_9507,1536.8239287503065
Order_No_9063,1876.1805415987183
Order_No_15612,830.4369739753665
Order_No_20974,1362.3860907728515
Order_No_7106,1438.6883920466296
Order_No_21900,1133.0712586730465
Order_No_20501,2120.291925091766
Order_No_10649,1655.3097933972576
Order_No_14031,661.6325630962997
Order_No_26207,1398.6723904780165
Order_No_24879,1143.3017064315532
Order_No_26211,1841.3483091615885
Order_No_15163,1863.8449552454526
Order_No_8174,1425.3310118691534
Order_No_10670,1291.7734097996624
Order_No_1480,1316.1886068808558
Order_No_7556,1996.4717084464564
Order_No_21894,1878.000777420043
Order_No_16903,1383.9050371103172
Order_No_20181,1151.3836021660923
Order_No_7301,1131.2502834359639
Order_No_4814,1275.6278711600316
Order_No_25817,1572.7775713074648
Order_No_5155,1178.480621614784
Order_No_5658,1826.2267742367053
Order_No_7421,589.664900939941
Order_No_18730,2030.4529495784477
Order_No_20915,955.911625061899
Order_No_11317,788.6819569186946
Order_No_1571,1492.9905999781408
Order_No_13963,1159.2150584918804
Order_No_25600,2574.483167719402
Order_No_653,2291.89342013243
Order_No_21929,1858.2942735484294
Order_No_10722,1427.8822882767122
Order_No_23724,1958.7885061335887
Order_No_16625,1254.5200359835424
Order_No_10125,1273.3619966142226
Order_No_20308,1522.8697880492764
Order_No_4518,1277.6492882451766
Order_No_3406,926.2938220430741
Order_No_605,1707.8410454161249
Order_No_27507,1508.1153762446766
Order_No_9352,1952.2904550498774
Order_No_12374,1325.4692960639418
Order_No_21981,718.4131112873382
Order_No_23293,728.8349996777712
Order_No_10595,1676.7588757977433
Order_No_14569,546.3244464157558
Order_No_22459,1490.1684559837636
Order_No_18244,799.9475879137199
Order_No_22006,937.5833868990981
Order_No_16555,773.8012185470602
Order_No_15352,1193.3866245304287
Order_No_6045,676.2470467699857
Order_No_5785,1077.0282567614731
Order_No_25261,1381.1511225861318
Order_No_16004,1542.164796214358
Order_No_4666,1162.4313072330924
Order_No_6848,1287.202186659138
Order_No_16999,1747.8869883519505
Order_No_4454,1466.5179136881025
Order_No_19867,1069.7526795501656
Order_No_8525,822.2445398243507
Order_No_14830,914.0402253876589
Order_No_5166,1301.1950207460438
Order_No_8600,2012.4518642554958
Order_No_1424,1133.699372207869
Order_No_28124,1778.009010542156
Order_No_202,1788.1566258280145
Order_No_21239,519.8357472855151
Order_No_28220,2558.367309444701
Order_No_20883,1329.4280496996057
Order_No_25796,702.39361064017
Order_No_17399,1159.1494394560775
Order_No_6474,2234.255610698888
Order_No_25744,1266.3563077413448
Order_No_28183,1581.1025159300398
Order_No_14439,1509.523964546309
Order_No_9133,1509.5799551101459
Order_No_113,799.071599355544
Order_No_7040,1115.0589583701976
Order_No_18205,1462.6886500102892
Order_No_26927,856.8409220869642
Order_No_13238,1440.803503514325
Order_No_22130,2157.223802014699
Order_No_21276,1075.9576769777384
Order_No_1805,980.0473373688743
Order_No_22296,1505.7759002241141
Order_No_3341,1239.2749984590077
Order_No_25656,938.6183994230423
Order_No_14258,1020.5552161127434
Order_No_16747,2551.3324529613365
Order_No_17893,2335.559986686356
Order_No_8127,1165.5770381895013
Order_No_22518,1342.6368114544603
Order_No_23458,2644.1835509148455
Order_No_6376,1520.2907221996547
Order_No_13274,1855.7570717266003
Order_No_15872,984.543543453856
Order_No_26843,1220.9810237019506
Order_No_11606,1161.7556224179334
Order_No_17119,1396.6919907071456
Order_No_2920,2553.036761002923
Order_No_26188,1332.1955959798106
Order_No_6170,1668.5592216051205
Order_No_3297,1029.8121897929989
Order_No_14832,1317.1234784678325
Order_No_3262,1786.0328429232309
Order_No_26825,2101.4714430751073
Order_No_16348,1138.4183290599271
Order_No_19181,851.8844120407118
Order_No_9628,1577.3261209308625
Order_No_12321,589.6987892803629
Order_No_5373,1510.7680473355076
Order_No_11408,1099.7298335243158
Order_No_17595,1835.529095476756
Order_No_6673,1013.726378380818
Order_No_24820,1600.6454692941506
Order_No_27980,947.8945281637789
Order_No_22,2392.1603855442017
Order_No_12144,1478.3284258131284
Order_No_27423,1953.791939341389
Order_No_27750,867.0026962554007
Order_No_9598,2466.391183407595
Order_No_24154,1455.8595562449943
Order_No_8101,1709.5387241434937
Order_No_19215,1095.249761166513
Order_No_13735,1365.597973873666
Order_No_21382,1625.2793312905706
Order_No_14598,1453.7838022781043
Order_No_18882,2089.8139261933716
Order_No_22210,1338.0805203884609
Order_No_17315,1262.5914809656165
Order_No_15936,940.6815079371233
Order_No_20424,1148.021055686708
Order_No_8544,1062.3911874159455
Order_No_1945,1123.3949263572206
Order_No_15723,1623.139338806121
Order_No_14246,936.5293998111658
Order_No_17804,951.7463539749891
Order_No_6307,1460.8054423442697
Order_No_21140,1376.4547895805642
Order_No_27783,1242.5761971308698
Order_No_16698,1403.6960164638085
Order_No_4055,2457.5629968266694
Order_No_24360,2379.2009310157214
Order_No_23304,1792.4030033273507
Order_No_18831,826.7414066248634
Order_No_8221,1391.8267967622098
Order_No_17708,1044.1524585880065
Order_No_8804,1348.654055015295
Order_No_1287,1442.281311876834
Order_No_8582,1077.5324338101912
Order_No_22982,1495.1580348123393
Order_No_5673,1274.1499169184422
Order_No_265,1423.544834379723
Order_No_10919,1042.8438934858668
Order_No_25941,1185.930449077566
Order_No_10818,2203.781787278815
Order_No_7955,1347.5373086671534
Order_No_21808,1118.6070719320976
Order_No_15316,1223.0792151192795
Order_No_4569,1363.1045481261654
Order_No_26467,2052.627600736204
Order_No_18042,1355.1574284441642
Order_No_1690,962.0142311979446
Order_No_23240,1650.4783664941551
Order_No_6518,1936.6039926043686
Order_No_15554,1285.8075119541109
Order_No_10496,1325.1364739369458
Order_No_14374,1650.5036152374087
Order_No_26952,1583.6002591555366
Order_No_4877,1270.027495899073
Order_No_13214,1481.6370303625313
Order_No_23220,1239.088117600851
Order_No_8668,1549.0731165118164
Order_No_17800,1452.5568486238253
Order_No_19852,1343.699233737651
Order_No_27728,1325.524250018428
Order_No_4520,1597.2261729542652
Order_No_22070,1693.5574423484918
Order_No_8558,1284.1333467016175
Order_No_14907,1333.6819701876302
Order_No_18319,1273.4536466210332
Order_No_16097,1991.4755527211405
Order_No_2417,1309.3535919141168
Order_No_11575,1232.9284725224393
Order_No_15,1317.4359987285357
Order_No_4679,1036.5586213400222
Order_No_26060,1340.826822644614
Order_No_15503,876.2327541205959
Order_No_7661,1413.9004013547396
Order_No_1830,1617.984039637056
Order_No_21557,1177.3183164516768
Order_No_13473,1010.63466556594
Order_No_13008,5080.881674357482
Order_No_18509,1662.6094964554331
Order_No_3829,725.5769842464001
Order_No_6065,1357.5867328849806
Order_No_14799,2793.479263649008
Order_No_1776,1026.8444971638583
Order_No_12463,1344.8366971902635
Order_No_6604,2339.9863752923097
Order_No_1799,2020.9730251888013
Order_No_10157,1794.0407667436257
Order_No_9766,843.9221655618044
Order_No_5814,1302.3026742788045
Order_No_14030,1964.7432360241169
Order_No_13176,695.4151931968993
Order_No_4656,1116.734560203968
Order_No_5529,1955.2013150018097
Order_No_7690,707.1791797984735
Order_No_19956,1966.4445951333223
Order_No_22252,828.6451134227899
Order_No_10533,1490.9045937518886
Order_No_8881,3287.024617497552
Order_No_10182,1316.5330716274652
Order_No_13944,1291.4807172110316
Order_No_6048,1559.7665022473743
Order_No_12388,864.929524170829
Order_No_25071,1308.7876587416663
Order_No_13153,1211.135035969795
Order_No_25366,1603.7493884128176
Order_No_7696,1543.746396949631
Order_No_2007,2716.362419869111
Order_No_19309,1195.8179523201748
Order_No_19227,1092.9969219396164
Order_No_21284,2397.967308499503
Order_No_23202,1124.8440005937523
Order_No_8939,1947.3942018492835
Order_No_19778,897.9597978301622
Order_No_23557,1053.3988264740883
Order_No_4701,1051.5203087106647
Order_No_7447,945.8969109506215
Order_No_27215,1150.379284236973
Order_No_26093,2132.186048911526
Order_No_20488,2084.838646864887
Order_No_9560,1203.2313347622653
Order_No_26678,2405.767925012214
Order_No_20208,2320.811239559179
Order_No_21879,1743.9524657280303
Order_No_9237,2020.85821223126
Order_No_13651,1077.4366754493135
Order_No_5812,2017.7920147729565
Order_No_10902,1782.8629910882169
Order_No_6327,1794.7346486690822
Order_No_1435,1139.005967255302
Order_No_21248,2507.307424236218
Order_No_24214,1327.9275723712267
Order_No_22384,1606.8905899612819
Order_No_17635,3058.0818119162664
Order_No_8977,744.7646151247222
Order_No_8944,1251.7051422992326
Order_No_21206,2078.104041247251
Order_No_24952,1964.1332624902388
Order_No_24037,1137.987374752934
Order_No_5344,1346.9548919241915
Order_No_5735,650.544955702107
Order_No_9938,921.9580418641461
Order_No_9572,2307.074628049088
Order_No_17057,1710.244609331421
Order_No_2630,2603.0859776958655
Order_No_328,1987.9198554855166
Order_No_26349,1190.193398482998
Order_No_119,2279.654417308191
Order_No_25779,1467.1958459379534
Order_No_16033,1423.0946655190069
Order_No_16640,1652.6181682779716
Order_No_2440,1356.2464660615506
Order_No_1930,1121.710111146772
Order_No_26105,1099.3395095342191
Order_No_20741,1944.5665175789486
Order_No_20896,1809.1930916399192
Order_No_11100,1098.009790089174
Order_No_28180,2151.600841511116
Order_No_16083,1269.0303890292394
Order_No_8184,1115.2208069345108
Order_No_14011,1383.0605942063255
Order_No_22660,1204.4004763219634
Order_No_2501,1303.860062688269
Order_No_23934,1981.5769745127009
Order_No_13179,1138.2175639214229
Order_No_25191,1091.2623213189954
Order_No_16381,1343.1830977615882
Order_No_15052,1179.3348065389157
Order_No_10144,1767.56483782317
Order_No_4309,993.821358050163
Order_No_3631,1264.4055348646343
Order_No_3102,851.9780946358602
Order_No_14330,1412.584364781977
Order_No_8375,1163.1114790096349
Order_No_3804,1600.9409181748954
Order_No_13817,1032.325493198602
Order_No_73,877.8931982465534
Order_No_13329,700.2601905105216
Order_No_27514,2586.064796629303
Order_No_15161,2818.5427992289087
Order_No_10310,1941.9663934581731
Order_No_10814,998.6252746019436
Order_No_21397,1332.7087810696582
Order_No_1033,812.9274427394668
Order_No_14857,1369.9477269832355
Order_No_5784,2284.6816373901906
Order_No_7041,1752.398610046368
Order_No_976,983.2863376122646
Order_No_1323,1920.6622917164013
Order_No_24269,1146.4738408870776
Order_No_8145,754.9574047114103
Order_No_18898,1142.3022024249967
Order_No_2353,1688.6063979735336
Order_No_20438,1413.6944919569937
Order_No_21318,603.0121266322524
Order_No_432,3449.6142309318875
Order_No_28265,1759.7536614693258
Order_No_17853,1152.8238576158915
Order_No_3888,1810.7559781986706
Order_No_19004,1174.9288364161562
Order_No_3751,1724.273442385816
Order_No_24072,1441.511146566527
Order_No_6192,2044.436725174532
Order_No_23991,1515.209469107012
Order_No_9669,1662.7029591796204
Order_No_9159,1485.5289945364525
Order_No_3469,572.8188196751125
Order_No_8175,1226.2205823746172
Order_No_19400,2184.273455489416
Order_No_19301,1252.4525056481907
Order_No_7079,2030.62937609346
Order_No_6179,1476.6534945516175
Order_No_7898,1570.3087571227368
Order_No_8398,1457.8635424499362
Order_No_26262,1557.2623304129984
Order_No_11181,1764.9071024752643
Order_No_11359,1865.7259006216113
Order_No_27119,1342.5346443834046
Order_No_22979,992.1979187603438
Order_No_20357,876.8661450548332
Order_No_11599,2405.1476176353854
Order_No_27419,2144.87963087219
Order_No_28027,1719.695387755875
Order_No_9240,1142.7850088635498
Order_No_10621,2388.479874060974
Order_No_9573,589.8212782481785
Order_No_16641,1795.4557764467322
Order_No_17532,2041.832111628948
Order_No_27475,1410.020824817782
Order_No_17860,851.698567657917
Order_No_21510,1218.9496036389269
Order_No_20057,713.240129551172
Order_No_5742,2970.5351768871756
Order_No_12926,1074.7082725870036
Order_No_1100,1280.5576224290367
Order_No_16665,1538.6414933039105
Order_No_3239,620.0127425023436
Order_No_6527,2172.8367983640096
Order_No_27436,2966.6401222376207
Order_No_25724,1557.2632151617454
Order_No_18565,1553.7345497096253
Order_No_13991,1457.2558182419878
Order_No_10370,860.9898012482008
Order_No_20802,2041.0726094691686
Order_No_7216,1347.6325397381552
Order_No_20243,1164.076533791775
Order_No_963,2123.948279030582
Order_No_7077,1015.0002269861288
Order_No_15921,1545.5361334136655
Order_No_14182,2620.617377758857
Order_No_2513,1498.5764192245047
Order_No_11162,2024.3852509945546
Order_No_10498,1121.6228966708159
Order_No_27109,1763.723438258418
Order_No_27510,1869.022103097942
Order_No_28242,2124.6561411116327
Order_No_5402,1207.8772854323784
Order_No_16501,775.5332027889058
Order_No_25394,1953.738846886617
Order_No_12173,1447.8898259006796
Order_No_3494,1347.8853688180561
Order_No_7796,1142.6757062375686
Order_No_14650,1108.597682126795
Order_No_14378,831.6342455047209
Order_No_9010,1443.08772635159
Order_No_6513,1107.3892861225277
Order_No_5698,611.2317010484836
Order_No_17470,1365.3483985993576
Order_No_17935,1535.1674662895846
Order_No_14047,1176.0859485831352
Order_No_6487,924.6669551612013
Order_No_13205,797.803031157947
Order_No_12730,948.9231930138569
Order_No_23447,1348.980556458388
Order_No_21544,1890.52028488212
Order_No_19834,669.7657356414315
Order_No_13595,1825.3216392424843
Order_No_10952,1266.6234759110675
Order_No_16061,1420.1758864219428
Order_No_11082,1374.4100957866651
Order_No_9973,1847.9074946999904
Order_No_24129,1434.3211142125444
Order_No_17456,843.4349462638997
Order_No_13130,1594.7072961406338
Order_No_17508,1076.0795618444138
Order_No_24719,1100.0116004728818
Order_No_1122,1357.7634346578802
Order_No_13598,1338.083788164889
Order_No_15418,2044.019424093287
Order_No_12370,1859.0670437934582
Order_No_9588,1099.225360693034
Order_No_15534,1484.3010821978369
Order_No_11299,2617.706162201692
Order_No_17032,667.4551836591364
Order_No_2086,1346.809041641608
Order_No_662,742.2619669283857
Order_No_18016,2828.9998410654766
Order_No_20168,2594.02759760751
Order_No_24567,623.7694372271853
Order_No_6364,1355.6135516490704
Order_No_9163,1778.6357281513233
Order_No_21269,1528.567638954809
Order_No_23463,866.4736668172353
Order_No_12415,1258.2778420197374
Order_No_19530,684.499416828829
Order_No_15036,1037.8920702736004
Order_No_8329,1743.0592448516927
Order_No_17871,959.9793384517295
Order_No_15812,1732.326055705922
Order_No_1417,672.0966623598147
Order_No_557,1616.0189456669877
Order_No_2749,1193.723503020083
Order_No_11273,1426.8914190676182
Order_No_12502,1864.386430274074
Order_No_16703,1623.0154924839935
Order_No_11533,1180.4412858495643
Order_No_17269,1077.3475126688008
Order_No_1906,1972.9544939286602
Order_No_24525,1297.7937205939375
Order_No_20167,1301.7362345647107
Order_No_10048,1058.8065400204418
Order_No_19620,502.8805005766671
Order_No_28249,1685.7464600663488
Order_No_2180,1205.7682472864012
Order_No_11898,1306.0137654668583
Order_No_4533,1776.3976449957595
Order_No_3644,1054.3821061060867
Order_No_554,1884.936121583523
Order_No_10375,1253.0052044034271
Order_No_20558,1208.4306369164838
Order_No_2982,1557.386325017544
Order_No_22670,1970.5395412663006
Order_No_24772,693.5348097684218
Order_No_20708,851.8529347031001
Order_No_10470,1994.49025925547
Order_No_13917,1516.4970847217046
Order_No_25392,1191.1556335721905
Order_No_10153,1144.4313552502663
Order_No_16467,1183.4442367119486
Order_No_5539,1067.1790424134238
Order_No_9069,2590.8573901697914
Order_No_4233,1237.4101484720923
Order_No_9977,1454.3410453467436
Order_No_8910,1713.3000335520805
Order_No_22925,2233.869282022434
Order_No_3422,1391.0997263271136
Order_No_16377,2068.5565119052503
Order_No_4750,1218.6853293228417
Order_No_3565,3029.3168731221417
Order_No_10981,1063.5639257418509
Order_No_8065,1053.919691297109
Order_No_27736,1209.7029840488176
Order_No_18818,1810.176161329965
Order_No_24447,1348.8813349802344
Order_No_7565,880.9194220414151
Order_No_11098,1101.3177551280519
Order_No_16378,940.8735091828471
Order_No_22111,1372.9783582401355
Order_No_24813,2337.803657231032
Order_No_18073,1586.128466199656
Order_No_7393,1872.6841523461717
Order_No_3604,1944.3924621598485
Order_No_7722,1189.258146964854
Order_No_6473,1149.521250108994
Order_No_16328,1051.9062359402958
Order_No_6951,1483.5434071304053
Order_No_27115,2177.4809337339134
Order_No_4833,1440.203324663028
Order_No_26220,1565.8862331599912
Order_No_19347,1038.4849925173476
Order_No_23754,1285.2572489817985
Order_No_26312,965.7026929420101
Order_No_6258,591.9169223847812
Order_No_8187,1568.7450895944103
Order_No_24254,1233.7614353590984
Order_No_23923,1275.9133137710755
Order_No_18348,1256.94999214759
Order_No_6143,1495.314814070337
Order_No_11761,1581.1221270161486
Order_No_25890,1211.6395585475166
Order_No_12525,1545.0181761329186
Order_No_17819,1277.786094643241
Order_No_7530,1569.0990141551356
Order_No_3087,1235.1743987735317
Order_No_16681,646.4847031085286
Order_No_22705,855.2282598880786
Order_No_12330,1161.2903172246888
Order_No_9936,1242.9584182285857
Order_No_14792,353.3463078865501
Order_No_27480,1910.5426200763736
Order_No_12371,1446.2374634644477
Order_No_23841,552.6163061095996
Order_No_5723,832.9547472762613
Order_No_7107,2498.7356164731377
Order_No_8354,1212.7549587118333
Order_No_16616,1056.5846551837474
Order_No_13299,1329.4090514366426
Order_No_9846,1125.050422734148
Order_No_23302,2204.8753253052573
Order_No_21129,1346.8168218775272
Order_No_6218,2264.765700733993
Order_No_19174,1708.4427739759067
Order_No_17504,1400.8456913779917
Order_No_13417,2129.612125438881
Order_No_20985,1007.6059122190519
Order_No_8974,1184.530474691078
Order_No_16102,1988.9013420184774
Order_No_18610,2149.1319713509506
Order_No_15240,1033.6502606485542
Order_No_8222,1643.0888006649707
Order_No_9716,2172.840235772445
Order_No_2322,1829.4563609070315
Order_No_20909,2375.409731654817
Order_No_21364,1361.4928478393467
Order_No_5142,987.860076475881
Order_No_24450,1962.6493945991233
Order_No_6650,2072.0460453604646
Order_No_5838,1693.4617912511994
Order_No_5507,833.8305809957603
Order_No_14746,1517.200486197087
Order_No_19695,1355.1812586690241
Order_No_16731,1843.7269084040745
Order_No_26896,1502.602213258846
Order_No_19027,2641.5766492529474
Order_No_7476,1680.7985999164312
Order_No_7552,1251.6662717393942
Order_No_1197,3171.971951263021
Order_No_24734,1548.1867882201182
Order_No_21567,1431.183600124496
Order_No_20868,2419.1677692079993
Order_No_23886,1762.4030376181759
Order_No_20995,1698.578195709692
Order_No_2832,636.1817421911467
Order_No_18513,986.0973076212449
Order_No_20644,2138.121796382689
Order_No_15252,1460.785222317873
Order_No_22288,1348.456624666071
Order_No_28091,1246.1464570491294
Order_No_15758,1328.4506565814445
Order_No_6985,1494.8996753325494
Order_No_19182,1934.8063820414209
Order_No_16029,1421.8001415060412
Order_No_7628,1426.95234055351
Order_No_12870,2409.951432469931
Order_No_5874,2892.514734118356
Order_No_3122,2618.462906261276
Order_No_14202,1636.3519052272613
Order_No_18634,2108.0028488339753
Order_No_17859,1177.2156621546324
Order_No_12989,1811.907161398362
Order_No_11519,1745.0067968300673
Order_No_27804,973.9139862779197
Order_No_14750,1702.6401289850905
Order_No_27640,1011.0701386335775
Order_No_9577,1335.6556313484293
Order_No_25067,1645.2506788836763
Order_No_5630,1938.662825810697
Order_No_1662,2374.1771104622508
Order_No_20854,1156.4087669322325
Order_No_10597,2328.2431619042127
Order_No_14406,2319.0583269167905
Order_No_3515,1349.783466707575
Order_No_479,1548.540417585173
Order_No_13506,1575.5076488131663
Order_No_8094,1584.1697887453724
Order_No_11527,1026.8949179659926
Order_No_1560,1713.4518050997394
Order_No_27797,906.3790585478012
Order_No_28257,1486.6006950313586
Order_No_28126,1595.8358214692485
Order_No_8053,1311.9309207963088
Order_No_2916,643.1284926445586
Order_No_4016,1300.7255456841629
Order_No_1978,1138.0063830455806
Order_No_7551,818.4783825488832
Order_No_18878,1730.9116182760808
Order_No_17852,1304.21198098192
Order_No_12724,1862.7583168600745
Order_No_5052,2660.7353068099897
Order_No_9638,1584.4830551542948
Order_No_18608,3245.9328387493283
Order_No_10943,2282.034957935283
Order_No_19284,1091.6401180966625
Order_No_19089,945.5243149455855
Order_No_18792,1429.893195473921
Order_No_27785,1756.8459118974943
Order_No_6310,821.8835142074195
Order_No_3396,1113.0400951157787
Order_No_13210,1017.3987940803021
Order_No_27338,1557.0638755088785
Order_No_9449,1894.3465287533627
Order_No_9953,2583.259550969143
Order_No_21319,1534.0417007820852
Order_No_6131,1540.495769348307
Order_No_16248,1941.6065735517732
Order_No_25511,2222.7508435862997
Order_No_17581,1502.336065739485
Order_No_15622,1588.79284876265
Order_No_17371,1756.2257271226981
Order_No_3498,1638.9007337626163
Order_No_21353,1366.4104916863303
Order_No_15321,2018.946166047714
Order_No_2430,1249.9510464644843
Order_No_12487,1478.403318076822
Order_No_10610,1197.065490987929
Order_No_13632,1151.8735721273888
Order_No_14310,2256.9206594760335
Order_No_20219,1538.559530934071
Order_No_24255,1723.0686554615195
Order_No_5688,2182.7677809977577
Order_No_2098,950.8617108012568
Order_No_1638,1886.2105286067153
Order_No_5930,1302.2396544420317
Order_No_23690,1399.0314559766814
Order_No_39,1881.3344279074058
Order_No_4504,1166.7096378781148
Order_No_21781,799.3513146127195
Order_No_18092,1326.458268433501
Order_No_22970,1282.4119907958452
Order_No_10140,736.231022507194
Order_No_25566,1129.804748347416
Order_No_10010,2017.0791795086711
Order_No_13320,1521.849649106567
Order_No_25781,1098.4296448034097
Order_No_11047,665.6189063940736
Order_No_19150,629.2406091402747
Order_No_13956,1511.558085945701
Order_No_2795,2069.578618391092
Order_No_9239,905.9924230153019
Order_No_25948,1464.1649768718285
Order_No_24195,729.9068230191235
Order_No_21625,1117.16088101988
Order_No_27048,1701.1332756910474
Order_No_17009,1489.2308193067727
Order_No_25336,1394.9962654928581
Order_No_5171,2049.9204927638157
Order_No_15698,2091.725389514255
Order_No_22233,1396.3522086377197
Order_No_26486,2097.5833436128537
Order_No_2207,2109.485619248881
Order_No_25857,2099.805981910079
Order_No_11783,2164.2627156843428
Order_No_24512,1658.023726184476
Order_No_8030,1682.8435404699408
Order_No_12442,949.6456202176993
Order_No_16773,1590.5856366104722
Order_No_7245,1644.1059634205094
Order_No_22380,1926.4899356627884
Order_No_24611,1562.722965023398
Order_No_11281,1469.5040983313843
Order_No_20685,2049.4138914539617
Order_No_25650,2766.7228037683794
Order_No_7279,1421.0433066355904
Order_No_21590,1564.923711959132
Order_No_15175,2109.4054126003334
Order_No_2549,1634.19321065227
