Order_No,Time from Pickup to Arrival
Order_No_2288,1302.367506968806
Order_No_26162,996.9916454389473
Order_No_16072,1685.8592127426489
Order_No_24205,502.19748155323373
Order_No_3870,1061.2489976687007
Order_No_7297,1930.4700953184433
Order_No_26757,1365.5719435822273
Order_No_27741,746.4747659083406
Order_No_15767,1270.6269507308043
Order_No_11781,1742.383938699176
Order_No_8813,1061.9919813188626
Order_No_19702,1801.1544802269443
Order_No_6457,1345.9399167498157
Order_No_6180,1589.1792580608485
Order_No_9305,1462.3428712691382
Order_No_16992,1328.3990968265143
Order_No_5873,1376.8123425910635
Order_No_14553,1046.054262454496
Order_No_4007,2694.408687447447
Order_No_13713,1309.6096375415568
Order_No_20690,737.3160956080328
Order_No_27131,1402.6610947809415
Order_No_17404,1596.3436710304322
Order_No_1121,1275.1288627112788
Order_No_10915,1522.528164867432
Order_No_7190,1535.547930343827
Order_No_26054,801.8298454764192
Order_No_19459,1358.0011016449366
Order_No_11439,1770.5540423494733
Order_No_24422,1409.9384980242387
Order_No_10627,2992.5743975060345
Order_No_9507,1678.006767314015
Order_No_9063,2017.4164611386561
Order_No_15612,859.9526729441521
Order_No_20974,1512.101955868834
Order_No_7106,1585.4465437152849
Order_No_21900,988.4257019343138
Order_No_20501,1981.0935009110858
Order_No_10649,1518.9453552076584
Order_No_14031,660.644770602978
Order_No_26207,1398.8345640864893
Order_No_24879,996.2330175950879
Order_No_26211,1697.7358522646673
Order_No_15163,1966.4254802620064
Order_No_8174,1422.163943270135
Order_No_10670,1147.2412191187532
Order_No_1480,1173.7360302068719
Order_No_7556,1996.202724235315
Order_No_21894,1875.8604134972
Order_No_16903,1278.500644996074
Order_No_20181,1192.9890282115616
Order_No_7301,1016.4057517812289
Order_No_4814,1130.5911367599767
Order_No_25817,1572.6816091329079
Order_No_5155,1147.8410786499471
Order_No_5658,1683.5630348064979
Order_No_7421,589.0570169624289
Order_No_18730,1981.575273697561
Order_No_20915,1095.9118097379085
Order_No_11317,789.2164725076204
Order_No_1571,1500.2362594753215
Order_No_13963,1054.216602189505
Order_No_25600,2577.03005171796
Order_No_653,2285.7853795897204
Order_No_21929,1993.816962686462
Order_No_10722,1345.7873090117764
Order_No_23724,1811.237539148791
Order_No_16625,1204.7342521603873
Order_No_10125,1339.7494356391426
Order_No_20308,1345.0194217669132
Order_No_4518,1418.5183023584125
Order_No_3406,1073.0987012923513
Order_No_605,1558.0544837788798
Order_No_27507,1332.71832497029
Order_No_9352,1696.9397050606187
Order_No_12374,1353.4090945316061
Order_No_21981,572.586751054674
Order_No_23293,736.0603722348931
Order_No_10595,1679.0580568635978
Order_No_14569,586.6547888355482
Order_No_22459,1353.8570812518456
Order_No_18244,762.6877936357299
Order_No_22006,709.8390191500799
Order_No_16555,600.7681897432574
Order_No_15352,1334.3086984631748
Order_No_6045,670.5854881189804
Order_No_5785,1082.4223949786483
Order_No_25261,1386.445870365661
Order_No_16004,1684.039111270381
Order_No_4666,1017.3141149189265
Order_No_6848,1293.112097077672
Order_No_16999,1753.6760456717857
Order_No_4454,1665.4245701266277
Order_No_19867,950.6906295200846
Order_No_8525,818.4343116307416
Order_No_14830,767.0577148113931
Order_No_5166,1444.7954195869474
Order_No_8600,1876.277024388654
Order_No_1424,1133.8521448956876
Order_No_28124,1921.560232304903
Order_No_202,1783.1380143372444
Order_No_21239,469.5972652587029
Order_No_28220,2414.749477559443
Order_No_20883,1329.245922928477
Order_No_25796,733.9356364000599
Order_No_17399,1163.3549621521047
Order_No_6474,2377.476028266271
Order_No_25744,1410.6695806140112
Order_No_28183,1729.183471053342
Order_No_14439,1650.4080094785504
Order_No_9133,1507.9676610490046
Order_No_113,799.294845714265
Order_No_7040,979.1576630743498
Order_No_18205,1458.3666919357784
Order_No_26927,1000.4334810477246
Order_No_13238,1296.395042624093
Order_No_22130,2162.0943166443617
Order_No_21276,1013.6383699551404
Order_No_1805,835.8695278256446
Order_No_22296,1392.480035485151
Order_No_3341,1374.157717617854
Order_No_25656,672.5630323082869
Order_No_14258,1020.0926836045423
Order_No_16747,2558.8198025020397
Order_No_17893,2480.2463416390638
Order_No_8127,1129.1423728451523
Order_No_22518,1482.421083409333
Order_No_23458,2638.8713635642375
Order_No_6376,1481.9114981308676
Order_No_13274,1849.0640503427835
Order_No_15872,1121.554107284905
Order_No_26843,1215.4533228400624
Order_No_11606,1160.9667302097137
Order_No_17119,1530.2007724312496
Order_No_2920,2440.3971511864356
Order_No_26188,1331.9107952978018
Order_No_6170,1669.7009327587882
Order_No_3297,1030.3226357596923
Order_No_14832,1321.6058956083975
Order_No_3262,1788.124762134374
Order_No_26825,2243.8806284807774
Order_No_16348,1175.785199686259
Order_No_19181,849.1431927584701
Order_No_9628,1575.502012918343
Order_No_12321,299.15969780719524
Order_No_5373,1512.4896437280852
Order_No_11408,840.3908105860103
Order_No_17595,1692.53249069194
Order_No_6673,864.5109788187117
Order_No_24820,1517.0865097716721
Order_No_27980,767.9130471214703
Order_No_22,2385.1806001168784
Order_No_12144,1356.0338549745773
Order_No_27423,1954.6440625354476
Order_No_27750,722.709454078053
Order_No_9598,2352.910059493463
Order_No_24154,1455.1973707382285
Order_No_8101,1714.5999534536757
Order_No_19215,951.7081789193434
Order_No_13735,1363.2896443967707
Order_No_21382,1483.1254221505133
Order_No_14598,1454.5665732229058
Order_No_18882,1948.3565421931903
Order_No_22210,1329.882715535945
Order_No_17315,1150.3372560742696
Order_No_15936,795.5442231140779
Order_No_20424,1013.0808455770706
Order_No_8544,1194.8558380960199
Order_No_1945,977.7834718416527
Order_No_15723,1764.7996922507355
Order_No_14246,826.3265726771417
Order_No_17804,838.3499045089383
Order_No_6307,1349.242656271618
Order_No_21140,1376.098402368584
Order_No_27783,1243.5415825687396
Order_No_16698,1261.6618909270355
Order_No_4055,2479.522658509355
Order_No_24360,2516.8258545045583
Order_No_23304,1657.5658873660188
Order_No_18831,821.4968707209847
Order_No_8221,1190.155975911502
Order_No_17708,1043.3162301702332
Order_No_8804,1352.9276393721511
Order_No_1287,1439.5553558764516
Order_No_8582,1158.7092443810993
Order_No_22982,1643.5702644736941
Order_No_5673,1282.4038039288268
Order_No_265,1329.9232803952907
Order_No_10919,1032.8556505206307
Order_No_25941,1036.728946328887
Order_No_10818,2201.564556623903
Order_No_7955,1345.397585664124
Order_No_21808,1260.00030207696
Order_No_15316,1171.2970760176333
Order_No_4569,1280.1936613125015
Order_No_26467,1903.625673651156
Order_No_18042,1355.6238301455637
Order_No_1690,1101.144189908398
Order_No_23240,1643.387076249919
Order_No_6518,1937.9183349763332
Order_No_15554,1419.6565747453744
Order_No_10496,1209.0390655775525
Order_No_14374,1583.1427455434723
Order_No_26952,1581.2726623481722
Order_No_4877,1081.9373187347474
Order_No_13214,1452.3374477214268
Order_No_23220,1376.9115547189535
Order_No_8668,1429.7110868141315
Order_No_17800,1335.7589840608973
Order_No_19852,1299.2334756728092
Order_No_27728,1325.1596626003873
Order_No_4520,1600.3738309038758
Order_No_22070,1547.3565128201567
Order_No_8558,1143.9802075832263
Order_No_14907,1329.0699780472605
Order_No_18319,1115.3555815414309
Order_No_16097,1994.2585787714456
Order_No_2417,1307.8271773212823
Order_No_11575,1089.924424434781
Order_No_15,1317.4588436487297
Order_No_4679,893.5472570836451
Order_No_26060,1198.9690729833328
Order_No_15503,703.3504745938425
Order_No_7661,1367.0555130510684
Order_No_1830,1504.141667948424
Order_No_21557,1242.8230715103432
Order_No_13473,1152.7024142337468
Order_No_13008,5086.986927803373
Order_No_18509,1521.2085637472924
Order_No_3829,577.8379566256929
Order_No_6065,1220.658743066225
Order_No_14799,2809.5907122991252
Order_No_1776,1159.0900356634656
Order_No_12463,1486.7975034556066
Order_No_6604,2365.670147459962
Order_No_1799,1881.3217950319981
Order_No_10157,1787.2381636461644
Order_No_9766,839.3443058498394
Order_No_5814,1306.0163970566261
Order_No_14030,1845.2224513423648
Order_No_13176,546.9381989125163
Order_No_4656,1118.5412399155034
Order_No_5529,1951.7578661080538
Order_No_7690,841.5869229746615
Order_No_19956,1966.3228053199575
Order_No_22252,968.0411927697672
Order_No_10533,1342.702426261017
Order_No_8881,3290.0211178093514
Order_No_10182,1315.1303376584187
Order_No_13944,1286.4888395268947
Order_No_6048,1559.067150780303
Order_No_12388,863.070126553122
Order_No_25071,1306.3720086816181
Order_No_13153,1210.057513107208
Order_No_25366,1559.5290000101993
Order_No_7696,1542.2084993707933
Order_No_2007,2700.944127267916
Order_No_19309,1023.7488586253003
Order_No_19227,1269.057723695474
Order_No_21284,2604.1539386565855
Order_No_23202,1272.0183270458683
Order_No_8939,1798.4815064484399
Order_No_19778,891.119699767768
Order_No_23557,1198.2813087010395
Order_No_4701,998.3563696264008
Order_No_7447,946.2456499489737
Order_No_27215,1146.231681682225
Order_No_26093,2271.282948134877
Order_No_20488,1943.5802787892715
Order_No_9560,1202.9154528408433
Order_No_26678,2395.6157484160735
Order_No_20208,2465.5290909704217
Order_No_21879,1687.625042735278
Order_No_9237,2032.7487172722995
Order_No_13651,1213.3558375077207
Order_No_5812,2017.5084412267606
Order_No_10902,1778.6621275757363
Order_No_6327,1645.553264041533
Order_No_1435,1139.69052365917
Order_No_21248,2652.2901008190793
Order_No_24214,1320.7757747969931
Order_No_22384,1672.2360559735762
Order_No_17635,2910.6688531713726
Order_No_8977,741.4961578987069
Order_No_8944,1249.7244551991607
Order_No_21206,1815.4774324739442
Order_No_24952,2098.2910493599657
Order_No_24037,1135.5334811731511
Order_No_5344,1237.987469389418
Order_No_5735,655.5981106115069
Order_No_9938,742.2878533523508
Order_No_9572,2190.487686875157
Order_No_17057,1708.9354222320635
Order_No_2630,2456.379462914576
Order_No_328,1792.5669685643663
Order_No_26349,1195.9619021389374
Order_No_119,2273.8968143948887
Order_No_25779,1274.28957940864
Order_No_16033,1557.5663503707776
Order_No_16640,1643.8439412082228
Order_No_2440,1354.6574341073062
Order_No_1930,977.8311858104885
Order_No_26105,946.8609162759428
Order_No_20741,1643.0673217573462
Order_No_20896,1951.0286598520238
Order_No_11100,1245.8157886596855
Order_No_28180,2146.2671192155467
Order_No_16083,1262.7812870082125
Order_No_8184,1109.087411207879
Order_No_14011,1522.9178139142969
Order_No_22660,1238.4903242655373
Order_No_2501,1302.9016846828317
Order_No_23934,1974.6752809733862
Order_No_13179,1138.5052743481037
Order_No_25191,1231.9600966216283
Order_No_16381,1198.4590025359878
Order_No_15052,1184.2994572398775
Order_No_10144,1651.502865123972
Order_No_4309,991.7291201929777
Order_No_3631,1090.6546617727327
Order_No_3102,990.9974971263775
Order_No_14330,1548.5339101491807
Order_No_8375,971.9270252507281
Order_No_3804,1601.0213071962323
Order_No_13817,841.5092957323403
Order_No_73,907.4352583600354
Order_No_13329,562.5123353440334
Order_No_27514,2577.3767544270177
Order_No_15161,2639.4043030928146
Order_No_10310,1939.5473049052262
Order_No_10814,880.6295494026577
Order_No_21397,1337.21476470808
Order_No_1033,812.5475056019147
Order_No_14857,1399.1826517954469
Order_No_5784,2283.6352233251023
Order_No_7041,1890.564239811818
Order_No_976,983.5904828313686
Order_No_1323,1925.933315512582
Order_No_24269,1145.6853229387468
Order_No_8145,723.98105603547
Order_No_18898,1017.9838471015493
Order_No_2353,1657.3751131370211
Order_No_20438,1404.3320925737637
Order_No_21318,603.3513724903095
Order_No_432,3446.7982632290646
Order_No_28265,1750.7855666456826
Order_No_17853,1191.3470448492376
Order_No_3888,1810.909861119582
Order_No_19004,1168.925467910979
Order_No_3751,1831.0831691042968
Order_No_24072,1387.1460043048887
Order_No_6192,2074.0473794934373
Order_No_23991,1554.7612042651376
Order_No_9669,1684.398880865329
Order_No_9159,1490.8150591176895
Order_No_3469,565.8147296336199
Order_No_8175,1258.9363037038295
Order_No_19400,2330.3780079106145
Order_No_19301,1284.931876055874
Order_No_7079,2174.6326721486375
Order_No_6179,1515.3629759078249
Order_No_7898,1563.9394741841156
Order_No_8398,1458.355672548504
Order_No_26262,1413.070509674497
Order_No_11181,1907.1546997527716
Order_No_11359,1673.2747321505528
Order_No_27119,1520.5139236034556
Order_No_22979,811.4940487274631
Order_No_20357,870.3673897252337
Order_No_11599,2407.1117841788723
Order_No_27419,2145.307455413891
Order_No_28027,1724.944227533958
Order_No_9240,1144.7775410278448
Order_No_10621,2342.3820700409547
Order_No_9573,587.4584626357081
Order_No_16641,1793.7944129646437
Order_No_17532,1894.9348314145243
Order_No_27475,1582.582377750965
Order_No_17860,880.0622930290134
Order_No_21510,1075.6643429313774
Order_No_20057,741.6492202426753
Order_No_5742,3110.754520943111
Order_No_12926,937.1814276588589
Order_No_1100,1140.5107059778761
Order_No_16665,1500.74895057602
Order_No_3239,788.9549125709027
Order_No_6527,2030.3840971479772
Order_No_27436,3167.418534817046
Order_No_25724,1553.093677105059
Order_No_18565,1551.8504732893177
Order_No_13991,1484.4621961966398
Order_No_10370,888.875221051679
Order_No_20802,2178.8564064810735
Order_No_7216,1344.9525282269208
Order_No_20243,1165.205273018722
Order_No_963,2127.525060492052
Order_No_7077,1163.5229636771978
Order_No_15921,1404.0230195607558
Order_No_14182,2609.6284773716434
Order_No_2513,1528.1719178320216
Order_No_11162,2019.010990501715
Order_No_10498,979.9330606638429
Order_No_27109,1792.5949513483656
Order_No_27510,1869.5953700312718
Order_No_28242,2120.3139995145666
Order_No_5402,1214.3941737838263
Order_No_16501,631.5233129956222
Order_No_25394,1944.9194112856535
Order_No_12173,1439.9500901484364
Order_No_3494,1204.4050565940602
Order_No_7796,1100.330916384194
Order_No_14650,970.9439922411802
Order_No_14378,974.3120765743588
Order_No_9010,1446.7772254714919
Order_No_6513,963.6416907368327
Order_No_5698,607.5075130085381
Order_No_17470,1363.1219600441623
Order_No_17935,1532.906539886523
Order_No_14047,1180.4150474039827
Order_No_6487,914.2537348746845
Order_No_13205,803.3328448363147
Order_No_12730,1096.1161081976488
Order_No_23447,1210.5748016078805
Order_No_21544,1713.0352072266128
Order_No_19834,811.1439400515184
Order_No_13595,1637.7212280233484
Order_No_10952,1408.243381988962
Order_No_16061,1449.457730053528
Order_No_11082,1378.3902669820886
Order_No_9973,1846.8756597999472
Order_No_24129,1428.9296257481594
Order_No_17456,847.600611446279
Order_No_13130,1450.7829572999694
Order_No_17508,1072.8479428480678
Order_No_24719,1246.3026915308594
Order_No_1122,1497.1354647444243
Order_No_13598,1484.3004960623616
Order_No_15418,2037.3057528764039
Order_No_12370,1999.798203390143
Order_No_9588,961.8356081097932
Order_No_15534,1340.1119206871017
Order_No_11299,2433.1158808296154
Order_No_17032,809.4419418993734
Order_No_2086,1304.0948212578323
Order_No_662,736.0866251019665
Order_No_18016,2822.1180193095997
Order_No_20168,2735.5153667603727
Order_No_24567,621.9867163537327
Order_No_6364,1168.7761570156285
Order_No_9163,1777.1329092112617
Order_No_21269,1414.5577802989494
Order_No_23463,1006.5563812694178
Order_No_12415,1106.462723456912
Order_No_19530,680.9071566090736
Order_No_15036,1038.0246081809673
Order_No_8329,1597.837692043131
Order_No_17871,962.1261199739257
Order_No_15812,1694.5110247340556
Order_No_1417,819.6378831737043
Order_No_557,1558.451322076826
Order_No_2749,1157.3244019646281
Order_No_11273,1567.7456562377447
Order_No_12502,1724.2599249358955
Order_No_16703,1482.7929346677709
Order_No_11533,1322.0006872742274
Order_No_17269,1019.5033301036203
Order_No_1906,2112.8224702436137
Order_No_24525,1290.366839472168
Order_No_20167,1300.8213634566207
Order_No_10048,1028.3883952522829
Order_No_19620,683.0575842234786
Order_No_28249,1811.2310762093637
Order_No_2180,1030.796531464996
Order_No_11898,1302.6558173199635
Order_No_4533,1915.6798878527975
Order_No_3644,942.6365611459853
Order_No_554,1881.0965373631943
Order_No_10375,1147.7810912213045
Order_No_20558,1034.9289932122638
Order_No_2982,1553.3176175532965
Order_No_22670,1960.0390327287405
Order_No_24772,551.7382314059355
Order_No_20708,848.6312040069779
Order_No_10470,1996.2957092046927
Order_No_13917,1595.0229977999934
Order_No_25392,1221.2285192024415
Order_No_10153,1285.569893241508
Order_No_16467,1215.584430771693
Order_No_5539,1066.6294303194481
Order_No_9069,2586.6514203710876
Order_No_4233,1204.1017606971182
Order_No_9977,1596.9895004918053
Order_No_8910,1856.5625160368797
Order_No_22925,2204.6905104960906
Order_No_3422,1357.699259221772
Order_No_16377,1981.7957809544048
Order_No_4750,1366.4088645188099
Order_No_3565,3026.7455464045124
Order_No_10981,950.6975590796268
Order_No_8065,943.3052884814056
Order_No_27736,1141.8674442449585
Order_No_18818,1815.6070249184907
Order_No_24447,1312.1027974640376
Order_No_7565,882.3820207044461
Order_No_11098,958.2237813177393
Order_No_16378,798.0040536004961
Order_No_22111,1192.82026902194
Order_No_24813,2505.54399130565
Order_No_18073,1441.8331656816595
Order_No_7393,1872.0840268528711
Order_No_3604,2074.722707955862
Order_No_7722,1405.6990273325566
Order_No_6473,1003.9038845296768
Order_No_16328,1054.2434683675422
Order_No_6951,1366.7603320485389
Order_No_27115,2184.8442113053043
Order_No_4833,1263.973416289581
Order_No_26220,1566.3792869754136
Order_No_19347,1214.722320462587
Order_No_23754,1433.8195458895427
Order_No_26312,904.1186286348075
Order_No_6258,590.9499766105133
Order_No_8187,1531.5461568826954
Order_No_24254,1240.1612933692059
Order_No_23923,1282.896551526149
Order_No_18348,1404.00287009208
Order_No_6143,1451.9243511286209
Order_No_11761,1412.4326538796363
Order_No_25890,1163.0850447345697
Order_No_12525,1550.9972324078415
Order_No_17819,1247.1359127070582
Order_No_7530,1391.5771670055028
Order_No_3087,1233.4698680678362
Order_No_16681,795.968817860223
Order_No_22705,716.7192603070284
Order_No_12330,1175.0021198069508
Order_No_9936,1391.7715614799238
Order_No_14792,357.5265419344523
Order_No_27480,1909.297334142918
Order_No_12371,1483.2862082318777
Order_No_23841,693.5896609066126
Order_No_5723,867.4284986145343
Order_No_7107,2498.162853281314
Order_No_8354,1217.7024723495615
Order_No_16616,1191.2160703138568
Order_No_13299,1155.230203425542
Order_No_9846,1266.0705069220517
Order_No_23302,2351.3250041558467
Order_No_21129,1494.0572356890984
Order_No_6218,2200.24004227712
Order_No_19174,1568.9575175623188
Order_No_17504,1173.4014134118402
Order_No_13417,2153.5059563991845
Order_No_20985,864.1239205049663
Order_No_8974,1185.8042134989228
Order_No_16102,1986.379025789212
Order_No_18610,2003.1196932311514
Order_No_15240,924.6763393231287
Order_No_8222,1646.4304948349875
Order_No_9716,2019.8220907771954
Order_No_2322,1713.288849339252
Order_No_20909,2224.6698004095397
Order_No_21364,1285.565201268832
Order_No_5142,1128.9715947524433
Order_No_24450,1968.9669408161171
Order_No_6650,1927.6457222338843
Order_No_5838,1498.8392514325972
Order_No_5507,840.279030512314
Order_No_14746,1374.21993128827
Order_No_19695,1558.8218942492272
Order_No_16731,1838.5291218731434
Order_No_26896,1501.6361204277587
Order_No_19027,2772.3252826229455
Order_No_7476,1686.2736881865958
Order_No_7552,1277.704095977348
Order_No_1197,3312.8533929943214
Order_No_24734,1553.4143760332279
Order_No_21567,1421.3178970854801
Order_No_20868,2447.9257911473737
Order_No_23886,1650.589070034136
Order_No_20995,1706.5955360961752
Order_No_2832,667.5023351052408
Order_No_18513,1127.6414497758603
Order_No_20644,2138.2769515999953
Order_No_15252,1348.5484423774462
Order_No_22288,1592.3342627458417
Order_No_28091,1246.063246009104
Order_No_15758,1356.5411539530098
Order_No_6985,1492.0565851375077
Order_No_19182,1895.076928457518
Order_No_16029,1389.9960653259072
Order_No_7628,1289.5008306915893
Order_No_12870,2408.5579322722097
Order_No_5874,2855.578687231109
Order_No_3122,2617.218925132697
Order_No_14202,1640.9470447462236
Order_No_18634,1961.611316570376
Order_No_17859,1180.6886764494723
Order_No_12989,1554.5713517550555
Order_No_11519,1739.2491174001618
Order_No_27804,972.0229229967649
Order_No_14750,1692.5046639506184
Order_No_27640,949.4862287671293
Order_No_9577,1343.1803727593451
Order_No_25067,1647.5470394168474
Order_No_5630,1907.7344302301963
Order_No_1662,2111.9624751713936
Order_No_20854,1144.7833801308236
Order_No_10597,2187.1728874405117
Order_No_14406,2482.514145462818
Order_No_3515,1311.270015813118
Order_No_479,1682.8612840975363
Order_No_13506,1431.4171703532961
Order_No_8094,1552.3445438360968
Order_No_11527,1025.8210764968965
Order_No_1560,1705.5564240235562
Order_No_27797,770.4298788298809
Order_No_28257,1449.484230995073
Order_No_28126,1446.773925341285
Order_No_8053,1167.1166999328725
Order_No_2916,783.2792378295586
Order_No_4016,1501.1811951079437
Order_No_1978,1094.979056250082
Order_No_7551,854.7694913685348
Order_No_18878,1787.5970357961671
Order_No_17852,1154.1017587519384
Order_No_12724,1872.5421698869748
Order_No_5052,2658.5974030492735
Order_No_9638,1579.5355017191712
Order_No_18608,3385.361648481072
Order_No_10943,2288.3943815004654
Order_No_19284,947.4854761143149
Order_No_19089,907.9573092264877
Order_No_18792,1429.7044114820726
Order_No_27785,1604.804371309207
Order_No_6310,847.251630610662
Order_No_3396,1067.5467830876225
Order_No_13210,1014.9195670054853
Order_No_27338,1554.9375159729022
Order_No_9449,1899.745229360456
Order_No_9953,2588.2112120184465
Order_No_21319,1532.3411686530635
Order_No_6131,1539.0966340596417
Order_No_16248,2091.107188136411
Order_No_25511,2213.3213993461713
Order_No_17581,1358.4849632127089
Order_No_15622,1584.1275343829207
Order_No_17371,1718.446223621598
Order_No_3498,1460.176664576761
Order_No_21353,1357.131023496486
Order_No_15321,2015.3905952604318
Order_No_2430,1381.8874212828448
Order_No_12487,1475.7500779224856
Order_No_10610,1194.0637757267298
Order_No_13632,1088.13884528417
Order_No_14310,2110.945526839452
Order_No_20219,1565.4638670110785
Order_No_24255,1726.83942815527
Order_No_5688,2171.186525022422
Order_No_2098,975.304132839165
Order_No_1638,1885.367922614632
Order_No_5930,1307.4113359584728
Order_No_23690,1264.2434667368973
Order_No_39,1881.4199656316719
Order_No_4504,1134.671313895827
Order_No_21781,942.1585958276963
Order_No_18092,1331.721778927367
Order_No_22970,1425.3026446888243
Order_No_10140,881.8768269206942
Order_No_25566,1137.7336990732515
Order_No_10010,1978.613727265681
Order_No_13320,1548.9923752139396
Order_No_25781,1100.0530578654088
Order_No_11047,807.5637233943417
Order_No_19150,635.6084079796224
Order_No_13956,1508.357695179192
Order_No_2795,2062.8937850233688
Order_No_9239,897.9058252289155
Order_No_25948,1469.432826206299
Order_No_24195,551.9798360701274
Order_No_21625,1079.870669560565
Order_No_27048,1700.7934387374414
Order_No_17009,1488.511812108858
Order_No_25336,1388.281040107328
Order_No_5171,2046.6937176072058
Order_No_15698,1949.3393678145985
Order_No_22233,1128.1241423331542
Order_No_26486,1955.6197925451136
Order_No_2207,1973.258807980588
Order_No_25857,2235.8322272437686
Order_No_11783,2154.751863492927
Order_No_24512,1797.6122807990014
Order_No_8030,1684.2733709759648
Order_No_12442,689.6287842736998
Order_No_16773,1620.5860450966213
Order_No_7245,1640.313578462833
Order_No_22380,1889.4540283484762
Order_No_24611,1566.3317658645572
Order_No_11281,1466.7995308638206
Order_No_20685,2041.3634739488245
Order_No_25650,2909.396372453145
Order_No_7279,1388.8144879442916
Order_No_21590,1526.911664680729
Order_No_15175,2104.991896382022
Order_No_2549,1768.319990854485
Order_No_21355,1106.238040552068
